person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,Risk Score,Risk Category
23,56004,MORTGAGE,7.0,PERSONAL,B,15000,11.26,1,0.27,N,2,39.88,Medium Risk
23,62004,MORTGAGE,1.0,DEBTCONSOLIDATION,B,9600,10.95,0,0.15,N,3,31.78,Medium Risk
26,100000,RENT,6.0,MEDICAL,A,8000,6.54,0,0.08,N,3,11.04,Low Risk
25,62004,MORTGAGE,10.0,HOMEIMPROVEMENT,C,15000,13.47,0,0.24,N,4,62.73,High Risk
22,62004,MORTGAGE,6.0,EDUCATION,A,3600,7.37,0,0.06,N,2,10.59,Low Risk
23,62004,MORTGAGE,7.0,MEDICAL,A,10000,9.07,0,0.16,N,4,32.57,Medium Risk
23,89000,RENT,8.0,DEBTCONSOLIDATION,D,8000,14.74,1,0.09,N,3,81.74,High Risk
26,62100,MORTGAGE,2.0,EDUCATION,B,9600,11.71,0,0.15,N,4,20.9,Low Risk
24,105000,RENT,8.0,DEBTCONSOLIDATION,A,8000,7.51,0,0.08,N,3,15.81,Low Risk
26,62100,MORTGAGE,8.0,PERSONAL,C,1600,12.61,0,0.03,N,4,12.59,Low Risk
24,62100,MORTGAGE,8.0,EDUCATION,C,6000,12.53,0,0.1,N,2,15.87,Low Risk
26,81600,RENT,10.0,MEDICAL,D,8000,16.29,1,0.08,Y,3,87.02,High Risk
24,108000,RENT,8.0,DEBTCONSOLIDATION,B,8000,9.88,0,0.07,N,4,14.42,Low Risk
26,62200,MORTGAGE,0.0,PERSONAL,E,18000,16.63,0,0.29,N,3,87.83,High Risk
24,110000,RENT,4.0,PERSONAL,A,8000,5.99,0,0.07,N,3,6.33,Low Risk
25,115000,RENT,2.0,VENTURE,B,8000,11.71,0,0.07,N,4,5.66,Low Risk
22,56208,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,16.29,1,0.21,Y,2,93.91,High Risk
24,116664,RENT,8.0,VENTURE,D,8000,16.49,0,0.07,N,3,47.38,Medium Risk
22,62236,OWN,4.0,MEDICAL,B,5000,9.99,0,0.08,N,4,6.19,Low Risk
22,108000,RENT,1.0,PERSONAL,D,8000,16.29,1,0.07,Y,2,70.53,High Risk
25,108000,RENT,5.0,DEBTCONSOLIDATION,E,8000,16.77,1,0.07,N,3,71.24,High Risk
25,120000,RENT,1.0,EDUCATION,B,8000,10.99,0,0.07,N,3,6.17,Low Risk
21,62316,MORTGAGE,5.0,MEDICAL,A,10000,7.66,0,0.16,N,4,27.26,Low Risk
23,62352,OWN,7.0,EDUCATION,B,29800,10.65,0,0.48,N,3,35.8,Medium Risk
26,62361,MORTGAGE,6.0,PERSONAL,B,21650,12.69,0,0.35,N,4,56.41,Medium Risk
23,120000,RENT,4.0,EDUCATION,D,8000,14.61,0,0.07,Y,4,51.7,Medium Risk
25,123000,RENT,1.0,MEDICAL,B,8000,12.53,0,0.07,N,3,10.93,Low Risk
25,62400,OWN,4.0,MEDICAL,D,15000,17.58,0,0.24,N,4,80.12,High Risk
26,125000,RENT,0.0,MEDICAL,B,8000,9.63,0,0.06,N,3,5.62,Low Risk
23,126000,RENT,0.0,PERSONAL,C,8000,13.23,0,0.06,N,3,7.73,Low Risk
23,62400,MORTGAGE,4.0,VENTURE,A,7200,8.9,0,0.12,N,4,12.88,Low Risk
24,62400,MORTGAGE,8.0,PERSONAL,A,4000,8.9,0,0.06,N,4,16.48,Low Risk
23,130000,RENT,3.0,MEDICAL,B,8000,11.99,0,0.06,N,3,8.91,Low Risk
26,62400,MORTGAGE,10.0,DEBTCONSOLIDATION,A,11000,10.99,0,0.18,N,3,47.86,Medium Risk
25,135000,RENT,9.0,VENTURE,B,8000,10.99,0,0.06,N,3,2.91,Low Risk
23,62400,MORTGAGE,7.0,MEDICAL,C,7000,13.06,0,0.11,N,4,26.99,Low Risk
22,56400,MORTGAGE,6.0,EDUCATION,D,8400,14.91,1,0.15,N,2,77.28,High Risk
22,56400,MORTGAGE,6.0,PERSONAL,E,25000,16.4,1,0.44,N,3,95.47,High Risk
24,131400,RENT,8.0,DEBTCONSOLIDATION,D,8000,15.99,1,0.06,N,2,59.8,Medium Risk
24,62400,MORTGAGE,3.0,EDUCATION,A,9500,6.54,0,0.15,N,2,13.44,Low Risk
22,62400,MORTGAGE,6.0,EDUCATION,D,2400,14.46,0,0.04,Y,2,63.85,High Risk
22,62400,MORTGAGE,2.0,VENTURE,C,12600,13.85,0,0.2,Y,2,27.16,Low Risk
25,62400,MORTGAGE,9.0,EDUCATION,D,12500,14.96,0,0.2,N,3,80.19,High Risk
25,62400,MORTGAGE,4.0,HOMEIMPROVEMENT,B,2000,10.99,0,0.03,N,4,24.99,Low Risk
26,183700,RENT,2.0,PERSONAL,D,8000,15.62,1,0.04,Y,4,16.31,Low Risk
22,30000,RENT,1.0,EDUCATION,B,8050,12.69,1,0.27,N,2,63.99,High Risk
22,48000,RENT,6.0,EDUCATION,B,8050,10.0,0,0.17,N,2,36.86,Medium Risk
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8075,6.17,0,0.16,N,2,45.24,Medium Risk
22,54000,RENT,4.0,PERSONAL,C,8075,13.06,0,0.15,N,3,45.25,Medium Risk
23,62471,MORTGAGE,4.0,EDUCATION,A,12000,6.91,0,0.19,N,2,18.36,Low Risk
23,78000,RENT,7.0,DEBTCONSOLIDATION,A,8100,7.29,0,0.1,N,2,29.08,Low Risk
24,85000,RENT,6.0,HOMEIMPROVEMENT,A,8100,10.99,0,0.1,N,2,50.82,Medium Risk
21,25000,RENT,0.0,EDUCATION,A,8125,7.9,1,0.33,N,3,59.17,Medium Risk
25,62496,MORTGAGE,1.0,HOMEIMPROVEMENT,A,8000,7.51,0,0.13,N,2,30.89,Medium Risk
23,30000,RENT,4.0,EDUCATION,C,8125,12.68,0,0.27,N,3,58.74,Medium Risk
21,62496,MORTGAGE,1.0,EDUCATION,C,5000,12.53,0,0.08,Y,3,18.03,Low Risk
21,62500,MORTGAGE,6.0,EDUCATION,A,13200,7.9,0,0.21,N,3,26.2,Low Risk
23,62500,MORTGAGE,4.0,DEBTCONSOLIDATION,A,23525,7.9,0,0.38,N,3,62.8,High Risk
26,56000,RENT,6.0,HOMEIMPROVEMENT,C,8150,12.87,0,0.15,N,4,62.92,High Risk
24,60500,RENT,1.0,DEBTCONSOLIDATION,D,8150,17.27,1,0.13,Y,3,95.29,High Risk
26,62500,MORTGAGE,9.0,MEDICAL,B,8000,11.49,0,0.13,N,2,24.69,Low Risk
22,62500,MORTGAGE,6.0,PERSONAL,A,10000,5.99,0,0.16,N,3,16.45,Low Risk
25,34000,RENT,4.0,VENTURE,B,8200,12.21,0,0.24,N,4,47.4,Medium Risk
24,62500,MORTGAGE,2.0,VENTURE,A,6000,5.79,0,0.1,N,2,5.7,Low Risk
26,40000,RENT,0.0,VENTURE,A,8200,6.62,0,0.2,N,4,26.16,Low Risk
24,40944,RENT,0.0,MEDICAL,B,8200,11.36,0,0.2,N,2,55.73,Medium Risk
23,55000,RENT,7.0,PERSONAL,C,8200,13.11,0,0.15,Y,3,50.42,Medium Risk
24,62500,MORTGAGE,8.0,DEBTCONSOLIDATION,B,16000,10.38,0,0.26,N,3,44.71,Medium Risk
22,150000,RENT,2.0,EDUCATION,A,8200,6.99,0,0.05,N,3,2.21,Low Risk
21,25200,RENT,1.0,EDUCATION,A,8250,7.49,1,0.33,N,4,58.28,Medium Risk
23,30000,RENT,5.0,MEDICAL,A,8250,7.51,0,0.28,N,4,62.81,High Risk
23,62500,MORTGAGE,1.0,MEDICAL,C,9600,13.22,0,0.15,Y,3,35.24,Medium Risk
24,62500,OWN,8.0,PERSONAL,C,6500,13.22,0,0.1,Y,2,9.34,Low Risk
25,62500,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,6.0,0,0.24,N,3,17.34,Low Risk
23,62500,MORTGAGE,7.0,VENTURE,A,4000,7.43,0,0.06,N,3,7.37,Low Risk
21,33000,RENT,4.0,PERSONAL,B,8250,10.99,0,0.25,N,2,59.1,Medium Risk
23,62510,MORTGAGE,5.0,EDUCATION,B,12000,10.74,0,0.19,N,4,23.95,Low Risk
22,62589,OWN,4.0,VENTURE,C,7000,13.35,0,0.11,Y,2,5.91,Low Risk
25,70000,RENT,6.0,EDUCATION,C,8250,13.61,1,0.12,Y,4,36.24,Medium Risk
24,62677,MORTGAGE,2.0,MEDICAL,B,6000,10.2,0,0.1,N,2,16.81,Low Risk
26,62690,MORTGAGE,7.0,MEDICAL,B,4400,10.99,0,0.07,N,4,17.6,Low Risk
23,26000,RENT,4.0,EDUCATION,B,8300,9.99,1,0.32,N,4,56.38,Medium Risk
25,30000,RENT,0.0,HOMEIMPROVEMENT,A,8300,8.9,1,0.28,N,3,78.88,High Risk
22,45020,RENT,6.0,EDUCATION,B,8300,10.99,0,0.18,N,4,46.2,Medium Risk
21,50000,RENT,5.0,DEBTCONSOLIDATION,A,8300,8.9,0,0.17,N,4,61.44,High Risk
24,83000,RENT,4.0,HOMEIMPROVEMENT,A,8300,7.88,0,0.1,N,2,36.24,Medium Risk
22,62892,MORTGAGE,4.0,DEBTCONSOLIDATION,C,9600,11.03,0,0.15,N,4,28.42,Low Risk
21,62916,MORTGAGE,5.0,EDUCATION,B,15000,11.49,0,0.24,N,4,34.51,Medium Risk
22,56920,MORTGAGE,6.0,VENTURE,D,10000,14.59,1,0.18,Y,2,74.68,High Risk
24,56972,OWN,6.0,DEBTCONSOLIDATION,E,15000,16.4,1,0.26,N,4,79.19,High Risk
25,63000,MORTGAGE,9.0,PERSONAL,B,14000,12.42,0,0.22,N,2,36.52,Medium Risk
26,31200,RENT,4.0,PERSONAL,C,8325,13.49,0,0.27,N,3,63.34,High Risk
26,77100,RENT,6.0,DEBTCONSOLIDATION,A,8350,6.99,0,0.11,N,3,26.99,Low Risk
21,30000,RENT,5.0,EDUCATION,A,8400,6.03,0,0.28,N,3,47.04,Medium Risk
23,63000,MORTGAGE,7.0,EDUCATION,A,20000,7.9,0,0.32,N,2,38.22,Medium Risk
24,63000,MORTGAGE,0.0,VENTURE,B,6000,9.91,0,0.1,N,4,7.85,Low Risk
24,31200,RENT,2.0,VENTURE,C,8400,13.23,0,0.27,N,3,48.9,Medium Risk
21,32000,RENT,2.0,DEBTCONSOLIDATION,D,8400,16.77,1,0.26,Y,4,98.27,High Risk
25,63000,MORTGAGE,9.0,MEDICAL,A,20000,8.49,0,0.32,N,4,51.18,Medium Risk
22,32000,RENT,3.0,EDUCATION,B,8400,11.49,0,0.26,N,4,59.25,Medium Risk
24,63000,MORTGAGE,5.0,VENTURE,B,20000,11.49,0,0.32,N,3,32.41,Medium Risk
23,63000,MORTGAGE,2.0,PERSONAL,B,10000,10.59,0,0.16,N,2,20.79,Low Risk
25,63000,MORTGAGE,6.0,VENTURE,F,11000,10.99,0,0.17,Y,3,33.66,Medium Risk
23,63000,MORTGAGE,8.0,EDUCATION,A,7300,7.49,0,0.12,N,2,14.33,Low Risk
21,63000,MORTGAGE,2.0,PERSONAL,B,10000,10.59,0,0.16,N,2,22.08,Low Risk
25,34000,RENT,8.0,PERSONAL,D,8400,10.99,0,0.25,N,4,87.94,High Risk
25,63000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,20000,9.99,0,0.32,N,2,58.52,Medium Risk
24,35000,RENT,3.0,VENTURE,C,8400,12.87,0,0.24,Y,4,50.04,Medium Risk
23,63000,MORTGAGE,7.0,MEDICAL,A,9700,5.99,0,0.15,N,4,19.27,Low Risk
21,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,11200,10.99,0,0.18,N,4,38.56,Medium Risk
26,35960,RENT,10.0,MEDICAL,B,8400,11.49,0,0.23,N,3,63.06,High Risk
25,36000,RENT,9.0,PERSONAL,E,8400,18.64,0,0.23,Y,4,96.83,High Risk
22,63000,MORTGAGE,6.0,MEDICAL,A,10800,5.99,0,0.17,N,2,20.43,Low Risk
23,30000,RENT,1.0,EDUCATION,A,8400,10.99,1,0.28,N,3,68.68,High Risk
24,36100,RENT,3.0,EDUCATION,B,8400,11.26,0,0.23,N,4,52.58,Medium Risk
23,63000,MORTGAGE,7.0,PERSONAL,A,6800,7.66,0,0.11,N,4,16.83,Low Risk
22,41000,RENT,0.0,EDUCATION,A,8400,8.94,0,0.2,N,2,48.97,Medium Risk
22,63000,MORTGAGE,6.0,VENTURE,A,8400,7.29,0,0.13,N,4,11.0,Low Risk
22,63000,OWN,6.0,EDUCATION,D,9000,10.99,0,0.14,N,4,30.22,Medium Risk
22,63000,MORTGAGE,6.0,MEDICAL,B,15000,10.99,0,0.24,N,3,39.89,Medium Risk
22,63000,MORTGAGE,2.0,MEDICAL,A,12000,7.66,0,0.19,N,3,28.56,Low Risk
26,63000,MORTGAGE,10.0,MEDICAL,A,10000,6.91,0,0.16,N,2,20.7,Low Risk
26,35500,RENT,10.0,DEBTCONSOLIDATION,D,8400,17.27,1,0.24,N,4,97.64,High Risk
22,63000,MORTGAGE,6.0,EDUCATION,A,4500,5.42,0,0.07,N,2,7.69,Low Risk
22,42000,RENT,3.0,MEDICAL,C,8400,14.35,0,0.2,N,4,68.08,High Risk
26,63000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,10000,9.25,0,0.16,N,3,33.48,Medium Risk
22,63000,MORTGAGE,6.0,EDUCATION,A,3700,5.42,0,0.06,N,4,7.59,Low Risk
25,63000,MORTGAGE,9.0,EDUCATION,B,25000,11.49,0,0.4,N,2,54.28,Medium Risk
24,63000,MORTGAGE,8.0,VENTURE,B,6300,11.49,0,0.1,N,4,11.9,Low Risk
24,45000,RENT,1.0,EDUCATION,A,8400,7.9,0,0.19,N,3,39.7,Medium Risk
23,39000,RENT,5.0,PERSONAL,C,8400,13.79,1,0.22,N,2,60.8,High Risk
21,63000,MORTGAGE,5.0,VENTURE,E,4800,10.99,0,0.08,Y,4,35.47,Medium Risk
26,47000,RENT,2.0,VENTURE,B,8400,11.83,0,0.18,N,4,33.88,Medium Risk
22,63000,MORTGAGE,2.0,MEDICAL,C,8400,12.73,0,0.13,Y,4,31.84,Medium Risk
26,48000,RENT,4.0,DEBTCONSOLIDATION,B,8400,11.12,0,0.17,N,2,54.92,Medium Risk
26,50000,RENT,2.0,HOMEIMPROVEMENT,C,8400,14.72,0,0.17,Y,3,77.94,High Risk
22,63000,MORTGAGE,6.0,PERSONAL,B,8950,10.99,0,0.14,N,4,23.03,Low Risk
25,50000,RENT,6.0,MEDICAL,C,8400,13.22,0,0.17,N,3,53.82,Medium Risk
26,44000,RENT,0.0,MEDICAL,E,8400,14.5,1,0.19,Y,3,91.14,High Risk
26,51300,RENT,9.0,DEBTCONSOLIDATION,B,8400,11.99,0,0.16,N,3,59.11,Medium Risk
22,51420,RENT,6.0,PERSONAL,C,8400,11.97,0,0.16,Y,3,48.41,Medium Risk
26,51996,RENT,8.0,MEDICAL,C,8400,13.99,0,0.16,Y,2,60.31,High Risk
24,63000,OWN,0.0,HOMEIMPROVEMENT,A,17600,8.94,0,0.28,N,4,34.21,Medium Risk
23,52000,RENT,2.0,EDUCATION,A,8400,6.17,0,0.16,N,3,27.68,Low Risk
23,46500,RENT,0.0,MEDICAL,D,8400,16.89,1,0.18,Y,3,95.99,High Risk
22,63000,MORTGAGE,3.0,PERSONAL,A,10000,8.94,0,0.16,N,4,26.22,Low Risk
22,63000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,10.99,0,0.06,N,2,31.5,Medium Risk
24,63000,MORTGAGE,8.0,PERSONAL,F,20000,19.13,0,0.32,Y,3,92.8,High Risk
26,49000,RENT,2.0,VENTURE,D,8400,18.25,1,0.17,Y,4,92.34,High Risk
25,63000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,11600,10.99,0,0.18,N,4,48.74,Medium Risk
25,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,7775,10.99,0,0.12,N,3,28.21,Low Risk
25,55000,RENT,0.0,EDUCATION,C,8400,13.72,0,0.15,N,3,40.59,Medium Risk
22,55000,RENT,2.0,VENTURE,A,8400,7.88,0,0.15,N,2,24.43,Low Risk
25,63000,MORTGAGE,3.0,EDUCATION,C,3000,13.47,0,0.05,N,2,13.03,Low Risk
26,55000,RENT,10.0,MEDICAL,A,8400,8.94,0,0.15,N,3,47.59,Medium Risk
26,63000,MORTGAGE,10.0,MEDICAL,A,3500,7.68,0,0.06,N,4,14.77,Low Risk
23,56000,RENT,3.0,DEBTCONSOLIDATION,B,8400,10.99,0,0.15,N,2,50.4,Medium Risk
24,63000,MORTGAGE,8.0,PERSONAL,C,11400,13.79,0,0.18,N,4,33.36,Medium Risk
22,63000,MORTGAGE,2.0,EDUCATION,A,14100,8.0,0,0.22,N,2,25.59,Low Risk
24,63000,MORTGAGE,0.0,MEDICAL,C,15000,13.47,0,0.24,N,4,43.11,Medium Risk
25,60000,RENT,9.0,MEDICAL,C,8400,13.99,0,0.14,Y,3,56.08,Medium Risk
23,60000,RENT,0.0,VENTURE,A,8400,7.49,0,0.14,N,3,19.75,Low Risk
26,63000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,24000,11.46,0,0.38,N,4,75.28,High Risk
25,60000,RENT,1.0,VENTURE,A,8400,7.29,0,0.14,N,2,17.69,Low Risk
24,57000,MORTGAGE,9.0,MEDICAL,C,6500,13.04,1,0.11,Y,4,33.69,Medium Risk
24,63000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7000,10.99,0,0.11,N,3,27.23,Low Risk
25,63000,MORTGAGE,0.0,EDUCATION,D,25000,13.87,0,0.4,N,2,90.22,High Risk
24,60000,RENT,7.0,PERSONAL,A,8400,6.17,0,0.14,N,3,26.31,Low Risk
26,63000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,3800,12.04,0,0.06,Y,4,30.64,Medium Risk
26,63096,MORTGAGE,1.0,HOMEIMPROVEMENT,A,4200,5.99,0,0.07,N,3,17.99,Low Risk
22,62000,RENT,0.0,MEDICAL,C,8400,13.47,0,0.14,Y,2,51.02,Medium Risk
22,63132,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10000,6.03,0,0.16,N,3,22.76,Low Risk
23,63150,MORTGAGE,7.0,MEDICAL,B,12000,9.91,0,0.19,N,2,27.11,Low Risk
22,62004,RENT,5.0,EDUCATION,D,8400,15.62,0,0.14,Y,4,89.62,High Risk
26,63180,OWN,4.0,HOMEIMPROVEMENT,C,5825,13.43,0,0.09,Y,2,17.72,Low Risk
23,63189,MORTGAGE,7.0,VENTURE,B,8000,10.74,0,0.13,N,2,11.59,Low Risk
25,63200,MORTGAGE,3.0,VENTURE,A,27250,8.9,0,0.43,N,4,48.04,Medium Risk
23,63200,OTHER,0.0,DEBTCONSOLIDATION,B,4800,12.53,0,0.08,N,4,29.96,Low Risk
26,65004,RENT,3.0,VENTURE,A,8400,7.51,0,0.13,N,3,16.38,Low Risk
24,66000,RENT,0.0,HOMEIMPROVEMENT,A,8400,10.99,0,0.13,N,2,63.9,High Risk
23,61000,RENT,2.0,PERSONAL,D,8400,14.84,1,0.14,N,2,86.15,High Risk
24,68000,RENT,2.0,VENTURE,A,8400,7.88,0,0.12,N,3,16.96,Low Risk
26,68926,RENT,4.0,PERSONAL,D,8400,17.27,0,0.12,N,2,88.0,High Risk
25,63300,MORTGAGE,0.0,EDUCATION,C,17600,12.53,0,0.28,Y,4,39.03,Medium Risk
22,63400,MORTGAGE,6.0,PERSONAL,B,10500,9.99,0,0.17,N,2,20.87,Low Risk
26,63400,OWN,0.0,VENTURE,B,20000,9.62,0,0.32,N,3,8.09,Low Risk
22,73500,RENT,2.0,MEDICAL,A,8400,6.54,0,0.11,N,4,24.87,Low Risk
24,75000,RENT,1.0,EDUCATION,B,8400,12.69,0,0.11,N,4,29.19,Low Risk
25,78600,RENT,0.0,DEBTCONSOLIDATION,C,8400,13.48,0,0.11,Y,3,42.47,Medium Risk
26,90000,RENT,8.0,PERSONAL,C,8400,10.99,0,0.09,N,2,13.59,Low Risk
24,100000,RENT,8.0,MEDICAL,C,8400,13.06,0,0.08,N,4,20.53,Low Risk
22,63500,MORTGAGE,5.0,EDUCATION,B,7200,10.99,0,0.11,N,3,16.85,Low Risk
22,63500,MORTGAGE,3.0,EDUCATION,C,7000,10.99,0,0.11,N,2,12.69,Low Risk
23,130000,RENT,0.0,MEDICAL,A,8400,10.99,0,0.06,N,4,12.19,Low Risk
23,100300,RENT,3.0,MEDICAL,D,8400,14.84,1,0.07,N,2,69.92,High Risk
26,140000,RENT,5.0,VENTURE,B,8400,12.53,0,0.06,N,2,3.16,Low Risk
26,18000,RENT,2.0,DEBTCONSOLIDATION,C,8500,14.27,1,0.47,N,3,85.16,High Risk
23,18000,RENT,2.0,HOMEIMPROVEMENT,C,8500,10.99,1,0.47,Y,3,85.9,High Risk
24,63554,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2500,7.51,0,0.04,N,2,15.3,Low Risk
25,18000,RENT,3.0,VENTURE,C,8500,10.28,1,0.47,N,2,46.28,Medium Risk
26,19200,RENT,0.0,DEBTCONSOLIDATION,B,8500,9.99,1,0.44,N,2,73.04,High Risk
23,63600,MORTGAGE,7.0,VENTURE,A,2475,5.79,0,0.04,N,3,4.52,Low Risk
22,63600,OWN,1.0,VENTURE,A,4000,6.76,0,0.06,N,2,1.93,Low Risk
24,57655,MORTGAGE,7.0,MEDICAL,D,9925,15.58,1,0.17,N,2,85.83,High Risk
25,63720,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12500,7.51,0,0.2,N,3,43.02,Medium Risk
22,63800,MORTGAGE,7.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.39,N,4,71.36,High Risk
22,42000,RENT,3.0,MEDICAL,B,8550,11.99,0,0.2,N,2,61.67,High Risk
26,36000,RENT,5.0,MEDICAL,B,8550,10.25,1,0.24,N,2,54.96,Medium Risk
23,66000,RENT,3.0,EDUCATION,A,8550,7.88,0,0.13,N,4,27.07,Low Risk
26,63834,MORTGAGE,5.0,MEDICAL,B,17000,11.12,0,0.27,N,3,40.61,Medium Risk
25,32000,RENT,2.0,DEBTCONSOLIDATION,D,8575,15.62,1,0.27,Y,2,97.36,High Risk
22,63996,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4000,5.42,0,0.06,N,4,13.55,Low Risk
24,63996,MORTGAGE,5.0,VENTURE,B,6000,10.75,0,0.09,N,3,9.2,Low Risk
22,63996,MORTGAGE,4.0,EDUCATION,A,3250,7.88,0,0.05,N,4,11.01,Low Risk
25,55000,RENT,0.0,DEBTCONSOLIDATION,C,8575,14.65,0,0.16,N,3,61.94,High Risk
24,63996,MORTGAGE,8.0,MEDICAL,A,14400,9.63,0,0.23,N,4,43.37,Medium Risk
23,58000,MORTGAGE,7.0,PERSONAL,D,16500,10.99,1,0.28,Y,4,82.62,High Risk
26,64000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,5000,6.62,0,0.08,N,2,21.62,Low Risk
26,30500,RENT,1.0,PERSONAL,D,8600,14.96,1,0.28,Y,4,95.45,High Risk
22,40000,RENT,0.0,VENTURE,A,8600,7.66,0,0.21,N,2,33.46,Medium Risk
26,64000,MORTGAGE,3.0,EDUCATION,B,12000,11.71,0,0.19,N,3,23.69,Low Risk
24,64000,MORTGAGE,5.0,VENTURE,D,12000,16.77,0,0.19,N,2,76.8,High Risk
25,95000,RENT,0.0,HOMEIMPROVEMENT,A,8600,8.59,0,0.09,N,2,29.94,Low Risk
22,64000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,6625,6.62,0,0.1,N,2,18.6,Low Risk
23,60626,RENT,4.0,EDUCATION,A,8625,7.9,0,0.14,N,4,31.04,Medium Risk
24,64000,OWN,1.0,EDUCATION,A,3000,10.99,0,0.05,N,4,6.12,Low Risk
22,69000,RENT,5.0,MEDICAL,B,8650,11.49,0,0.13,N,3,39.47,Medium Risk
25,42000,RENT,7.0,EDUCATION,D,8675,15.99,0,0.21,Y,2,94.06,High Risk
23,28000,RENT,0.0,EDUCATION,A,8700,6.03,1,0.31,N,2,45.45,Medium Risk
23,64000,MORTGAGE,7.0,EDUCATION,A,2100,6.03,0,0.03,N,2,6.61,Low Risk
24,64000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5200,7.9,0,0.08,N,3,20.77,Low Risk
25,64000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,9000,5.99,0,0.14,N,2,27.53,Low Risk
22,64000,MORTGAGE,5.0,VENTURE,B,6000,10.99,0,0.09,N,3,10.31,Low Risk
23,64000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.13,N,2,28.54,Low Risk
22,64000,OWN,6.0,EDUCATION,D,15000,17.49,0,0.23,Y,4,78.28,High Risk
22,64000,MORTGAGE,6.0,EDUCATION,A,6000,10.99,0,0.09,N,4,24.04,Low Risk
24,64000,MORTGAGE,8.0,VENTURE,B,8000,10.99,0,0.13,N,3,11.94,Low Risk
22,64000,MORTGAGE,3.0,PERSONAL,A,9600,8.49,0,0.15,N,3,22.61,Low Risk
24,29004,RENT,5.0,MEDICAL,B,8725,12.18,0,0.3,N,2,72.11,High Risk
24,64000,MORTGAGE,8.0,VENTURE,B,4000,10.0,0,0.06,N,2,6.72,Low Risk
23,64000,MORTGAGE,4.0,VENTURE,A,5550,7.29,0,0.09,N,4,7.88,Low Risk
21,64000,OWN,5.0,MEDICAL,A,10000,7.66,0,0.16,N,3,9.86,Low Risk
25,150000,RENT,2.0,HOMEIMPROVEMENT,A,8750,7.74,0,0.06,N,4,6.93,Low Risk
24,64000,MORTGAGE,3.0,MEDICAL,B,13225,10.37,0,0.21,N,3,29.74,Low Risk
25,64000,MORTGAGE,10.0,MEDICAL,A,5000,7.29,0,0.08,N,2,14.89,Low Risk
24,64000,MORTGAGE,8.0,VENTURE,B,1200,10.74,0,0.02,N,4,6.39,Low Risk
22,64000,MORTGAGE,6.0,MEDICAL,B,7000,10.38,0,0.11,N,4,21.11,Low Risk
26,64000,MORTGAGE,10.0,HOMEIMPROVEMENT,B,15000,10.38,0,0.23,N,3,49.97,Medium Risk
22,46104,RENT,4.0,EDUCATION,A,8775,7.29,0,0.19,N,2,38.68,Medium Risk
22,64000,MORTGAGE,6.0,VENTURE,C,15000,13.23,0,0.23,Y,3,29.89,Low Risk
22,64000,MORTGAGE,4.0,PERSONAL,C,14000,13.23,0,0.22,Y,3,40.63,Medium Risk
23,18500,RENT,2.0,VENTURE,C,9000,11.34,1,0.49,Y,3,60.42,High Risk
23,64000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,5500,7.14,0,0.09,N,3,19.59,Low Risk
21,20000,RENT,2.0,MEDICAL,A,9000,7.51,1,0.45,N,4,74.28,High Risk
22,21600,RENT,1.0,VENTURE,B,9000,9.83,1,0.42,N,4,51.46,Medium Risk
22,23900,RENT,0.0,PERSONAL,B,9000,10.99,1,0.38,N,2,67.2,High Risk
25,25000,RENT,5.0,MEDICAL,B,9000,11.49,1,0.36,N,2,72.3,High Risk
22,64000,MORTGAGE,2.0,EDUCATION,B,25000,11.83,0,0.39,N,4,57.12,Medium Risk
24,64000,MORTGAGE,0.0,EDUCATION,A,12000,8.59,0,0.19,N,3,22.29,Low Risk
24,25000,RENT,2.0,MEDICAL,B,9000,11.48,1,0.36,N,2,72.22,High Risk
22,25600,RENT,5.0,VENTURE,A,9000,8.9,1,0.35,N,4,56.86,Medium Risk
24,64000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.16,N,4,33.74,Medium Risk
22,25920,RENT,1.0,MEDICAL,C,9000,10.59,1,0.35,N,2,63.16,High Risk
